#{"t_start": 1758580292.432392, "env_id": "None"}
r,l,t
-0.14,15,122.166349
-0.16,17,122.202894
-0.53,4,122.211502
-0.15,16,122.245337
-0.14,15,122.282653
-0.12,13,122.314265
-0.13,14,122.346133
-0.55,6,122.360489
-0.14,15,122.393973
-0.19,20,122.436209
-0.13,14,122.466835
-0.17,18,122.503116
-0.11,12,122.529052
-0.07,8,122.545892
-0.19,20,122.588496
-0.13,14,122.617487
-0.07,8,122.634414
-0.14,15,122.665087
-0.52,3,122.671277
-0.13,14,122.700131
-0.06,7,122.714123
-0.17,18,122.752045
-0.09,10,122.844948
-0.09,10,122.896158
-0.16,17,122.936589
-0.15,16,122.97478
-0.12,13,123.934648
-0.1,11,123.958328
-0.17,18,123.993769
-0.24,25,124.043082
-0.12,13,124.069404
-0.03,4,124.078496
-0.16,17,124.118403
-0.14,15,124.149041
-0.52,3,124.15462
-0.17,18,124.193662
-0.5,1,124.19565
-0.11,12,124.219317
-0.15,16,124.251325
-0.09,10,124.271056
-0.12,13,124.29994
-0.07,8,124.316249
-0.09,10,124.339297
-0.56,7,124.353701
-0.61,12,124.384922
-0.56,7,124.40167
-0.2,21,124.444285
-0.12,13,124.471557
-0.07,8,124.488706
-0.13,14,124.517926
-0.17,18,124.553004
-0.54,5,124.564622
-0.08,9,124.581603
-0.12,13,124.607576
-0.08,9,124.625602
-0.24,25,124.677788
-0.51,2,124.681839
-0.07,8,124.697328
-0.53,4,124.704823
-0.3,31,124.766083
-0.21,22,124.811741
-0.08,9,124.830616
-0.08,9,124.851117
-0.12,13,124.880108
-0.18,19,124.920536
-0.07,8,124.937798
-0.11,12,124.962693
-0.12,13,124.988229
-0.19,20,125.028248
-0.51,2,125.031924
-0.17,18,125.067616
-0.11,12,125.093542
-0.08,9,125.112607
-0.09,10,125.133825
-0.19,20,125.176466
-0.52,3,125.182112
-0.53,4,125.190722
-0.16,17,125.230769
-0.17,18,125.27794
-0.17,18,125.319219
-0.09,10,125.34451
-0.25,26,125.404872
-0.11,12,125.437092
-0.53,4,125.450222
-0.23,24,125.49914
-0.5,1,125.501245
-0.12,13,125.529331
-0.53,4,125.537612
-0.1,11,125.560395
-0.11,12,125.584047
-0.14,15,125.61329
-0.55,6,125.625055
-0.05,6,125.636245
-0.1,11,125.65772
-0.14,15,125.698662
-0.19,20,125.73809
-0.11,12,125.761802
-0.54,5,125.771531
-0.21,22,125.831765
-0.1,11,125.854096
-0.08,9,125.876302
-0.08,9,125.893431
-0.08,9,125.910682
-0.12,13,125.935727
-0.07,8,125.951294
-0.14,15,125.981955
-0.12,13,126.024895
-0.07,8,126.052741
-0.09,10,126.078492
-0.18,19,126.11649
-0.09,10,126.138379
-0.18,19,126.802079
-0.19,20,126.843618
-0.12,13,126.869568
-0.12,13,126.897348
-0.1,11,126.919234
-0.17,18,126.954967
-0.07,8,126.97121
-0.05,6,126.983281
-0.14,15,127.012999
-0.24,25,127.064117
-0.2,21,127.107917
-0.08,9,127.126793
-0.16,17,127.162092
-0.19,20,127.200775
-0.14,15,127.231397
-0.07,8,127.249377
-0.09,10,127.269313
-0.04,5,127.280513
-0.54,5,127.291349
-0.09,10,127.312167
-0.15,16,127.34801
-0.11,12,127.373069
-0.5,1,127.375195
-0.13,14,127.403704
-0.07,8,127.425618
-0.03,4,127.4332
-0.12,13,127.464332
-0.12,13,127.492436
-0.13,14,127.527117
-0.1,11,127.553053
-0.15,16,127.588617
-0.06,7,127.602221
-0.12,13,127.627423
-0.13,14,127.654104
-0.14,15,127.684525
-0.54,5,127.694811
-0.07,8,127.71147
-0.16,17,127.745532
-0.15,16,127.778049
-0.22,23,127.823149
-0.1,11,127.845144
-0.19,20,127.886193
-0.11,12,127.909888
-0.11,12,127.933629
-0.13,14,127.961914
-0.08,9,127.979685
-0.11,12,128.003806
-0.24,25,128.053049
-0.15,16,128.085751
-0.16,17,128.120418
-0.2,21,128.161986
-0.18,19,128.200509
-0.1,11,128.222723
-0.06,7,128.235758
-0.13,14,128.263516
-0.54,5,128.273494
-0.12,13,128.299304
-0.09,10,128.319145
-0.29,30,128.377698
-0.05,6,128.389453
-0.08,9,128.409868
-0.12,13,128.437808
-0.13,14,128.466648
-0.56,7,128.482527
-0.08,9,128.500333
-0.17,18,128.536587
-0.19,20,128.584657
-0.12,13,128.613837
-0.08,9,128.631487
-0.1,11,128.652386
-0.09,10,128.67458
-0.14,15,128.705597
-0.12,13,128.731383
-0.15,16,128.764041
-0.12,13,128.795515
-0.14,15,128.826727
-0.12,13,128.852525
-0.1,11,128.874267
-0.22,23,129.480722
-0.09,10,129.503035
-0.1,11,129.526809
-0.09,10,129.547523
-0.1,11,129.571798
-0.16,17,129.607681
-0.09,10,129.63029
-0.18,19,129.673497
-0.13,14,129.702653
-0.51,2,129.707293
-0.17,18,129.74498
-0.1,11,129.768178
-0.07,8,129.784501
-0.18,19,129.823082
-0.55,6,129.834206
-0.19,20,129.8729
-0.03,4,129.8809
-0.29,30,129.940395
-0.39,40,130.020159
-0.18,19,130.057832
-0.5,1,130.059707
-0.18,19,130.096363
-0.05,6,130.108861
-0.12,13,130.133928
-0.13,14,130.162488
-0.13,14,130.191053
-0.16,17,130.227397
-0.15,16,130.261848
-0.13,14,130.291652
-0.15,16,130.325257
-0.09,10,130.347779
-0.13,14,130.375994
-0.04,5,130.385872
-0.14,15,130.416029
-0.15,16,130.451552
-0.14,15,130.482404
-0.11,12,130.507052
-0.06,7,130.520604
-0.26,27,130.577651
-0.22,23,130.624407
-0.12,13,130.650907
-0.11,12,130.681559
-0.53,4,130.692035
-0.11,12,130.720208
-0.09,10,130.742177
-0.1,11,130.766869
-0.13,14,130.796934
-0.1,11,130.819014
-0.04,5,130.82983
-0.5,1,130.832209
-0.08,9,130.850245
-0.14,15,130.88089
-0.51,2,130.885065
-0.19,20,130.926855
-0.17,18,130.963254
-0.13,14,130.9934
-0.1,11,131.0152
-0.04,5,131.026737
-0.11,12,131.051287
-0.06,7,131.066267
-0.11,12,131.091622
-0.5,1,131.093532
-0.02,3,131.099765
-0.16,17,131.134394
-0.16,17,131.167825
-0.12,13,131.195136
-0.08,9,131.252723
-0.53,4,131.266033
-0.21,22,131.317965
-0.1,11,131.344899
-0.21,22,131.395722
-0.08,9,131.414604
-0.52,3,131.420352
-0.11,12,131.445752
-0.51,2,131.449485
-0.55,6,131.46421
-0.11,12,131.489594
-0.22,23,131.536371
-0.51,2,131.541425
-0.07,8,131.557938
-0.09,10,131.578265
-0.07,8,131.595142
-0.22,23,132.266667
-0.14,15,132.298003
-0.17,18,132.334535
-0.13,14,132.365233
-0.52,3,132.371555
-0.06,7,132.385525
-0.11,12,132.412183
-0.11,12,132.436194
-0.23,24,132.488739
-0.5,1,132.491363
-0.16,17,132.526397
-0.1,11,132.5481
-0.13,14,132.578207
-0.52,3,132.583924
-0.1,11,132.607554
-0.5,1,132.60987
-0.1,11,132.632532
-0.11,12,132.657464
-0.1,11,132.679879
-0.11,12,132.703896
-0.09,10,132.725221
-0.1,11,132.747572
-0.08,9,132.766229
-0.13,14,132.80123
-0.43,44,132.896493
-0.09,10,132.916929
-0.12,13,132.945444
-0.11,12,132.969627
-0.05,6,132.981652
-0.19,20,133.048956
-0.1,11,133.079157
-0.14,15,133.110431
-0.04,5,133.120965
-0.57,8,133.136959
-0.11,12,133.16182
-0.12,13,133.186306
-0.04,5,133.197324
-0.56,7,133.212056
-0.01,2,133.216044
-0.21,22,133.260214
-0.09,10,133.281212
-0.14,15,133.312428
-0.22,23,133.358823
-0.06,7,133.372741
-0.55,6,133.384422
-0.08,9,133.401761
-0.22,23,133.447556
-0.12,13,133.473483
-0.19,20,133.512047
-0.14,15,133.54155
-0.02,3,133.547279
-0.13,14,133.575136
-0.14,15,133.604762
-0.05,6,133.616938
-0.24,25,133.666651
-0.14,15,133.695942
-0.1,11,133.717387
-0.22,23,133.762038
-0.12,13,133.790112
-0.16,17,133.823622
-0.11,12,133.862322
-0.14,15,133.898223
-0.07,8,133.917226
-0.15,16,133.951568
-0.14,15,133.981245
-0.1,11,134.003999
-0.09,10,134.024645
-0.17,18,134.061801
-0.18,19,134.100227
-0.07,8,134.115634
-0.04,5,134.126056
-0.15,16,134.157783
-0.19,20,134.197036
-0.13,14,134.226807
-0.56,7,134.241818
-0.2,21,134.283199
-0.1,11,134.305764
-0.09,10,134.333191
-0.55,6,134.346307
-0.09,10,134.370796
-0.05,6,134.382518
-0.17,18,134.418168
-0.14,15,134.97698
-0.29,30,135.036492
-0.13,14,135.064588
-0.24,25,135.11297
-0.1,11,135.135654
-0.1,11,135.165532
-0.05,6,135.180098
-0.09,10,135.202749
-0.13,14,135.239906
-0.11,12,135.265087
-0.11,12,135.290154
-0.19,20,135.331808
-0.09,10,135.351974
-0.13,14,135.382152
-0.16,17,135.419088
-0.15,16,135.454684
-0.13,14,135.484541
-0.13,14,135.536306
-0.06,7,135.560528
-0.18,19,135.601748
-0.08,9,135.621816
-0.51,2,135.626052
-0.58,9,135.643341
-0.28,29,135.702163
-0.1,11,135.725415
-0.07,8,135.819639
-0.11,12,135.857593
-0.14,15,135.890782
-0.07,8,135.90774
-0.11,12,135.934737
-0.51,2,135.939746
-0.19,20,135.991637
-0.2,21,136.034912
-0.16,17,136.068853
-0.1,11,136.091177
-0.06,7,136.105367
-0.22,23,136.15369
-0.16,17,136.189939
-0.03,4,136.198037
-0.09,10,136.21827
-0.04,5,136.231036
-0.04,5,136.241168
-0.07,8,136.256109
-0.06,7,136.270669
-0.07,8,136.287702
-0.15,16,136.318577
-0.06,7,136.332833
-0.11,12,136.357011
-0.19,20,136.397421
-0.53,4,136.406569
-0.16,17,136.441049
-0.54,5,136.45045
-0.1,11,136.474779
-0.11,12,136.499222
-0.52,3,136.505391
-0.14,15,136.538347
-0.06,7,136.553134
-0.08,9,136.571036
-0.1,11,136.594555
-0.21,22,136.646157
-0.5,1,136.648403
-0.08,9,136.667033
-0.12,13,136.694449
-0.15,16,136.726163
-0.15,16,136.758345
-0.07,8,136.773728
-0.54,5,136.783389
-0.09,10,136.802099
-0.16,17,136.836526
-0.15,16,136.868896
-0.1,11,136.891791
-0.09,10,136.91188
-0.17,18,136.946916
-0.11,12,136.970074
-0.09,10,136.992
-0.12,13,137.023185
-0.16,17,137.061456
-0.14,15,137.093572
-0.06,7,137.106984
-0.51,2,137.110759
-0.43,44,137.199768
-0.09,10,137.219844
-0.12,13,137.836428
-0.13,14,137.866348
-0.13,14,137.894088
-0.06,7,137.908618
-0.06,7,137.923684
-0.07,8,137.938761
-0.09,10,137.957575
-0.1,11,137.977964
-0.14,15,138.009608
-0.09,10,138.033689
-0.24,25,138.092198
-0.57,8,138.10762
-0.1,11,138.129752
-0.07,8,138.145988
-0.17,18,138.181177
-0.56,7,138.195067
-0.1,11,138.218091
-0.13,14,138.247179
-0.19,20,138.286491
-0.45,46,138.376612
-0.1,11,138.397838
-0.05,6,138.408902
-0.07,8,138.425095
-0.22,23,138.474653
-0.13,14,138.501625
-0.18,19,138.539095
-0.51,2,138.543162
-0.13,14,138.570679
-0.13,14,138.599038
-0.15,16,138.629078
-0.05,6,138.640978
-0.2,21,138.685248
-0.3,31,138.745432
-0.12,13,138.770094
-0.09,10,138.790042
-0.07,8,138.805969
-0.23,24,138.852192
-0.11,12,138.875984
-0.13,14,138.906944
-0.06,7,138.921317
-0.12,13,138.946545
-0.07,8,138.963308
-0.14,15,138.992704
-0.02,3,138.998665
-0.08,9,139.016784
-0.05,6,139.027946
-0.1,11,139.049704
-0.51,2,139.053551
-0.15,16,139.086106
-0.21,22,139.13813
-0.16,17,139.171387
-0.2,21,139.28941
-0.12,13,139.332325
-0.21,22,139.379453
-0.03,4,139.387985
-0.12,13,139.416623
-0.08,9,139.434947
-0.1,11,139.456952
-0.08,9,139.476298
-0.52,3,139.482576
-0.05,6,139.496772
-0.04,5,139.50669
-0.33,34,139.584114
-0.19,20,139.623376
-0.1,11,139.644473
-0.31,32,139.708253
-0.09,10,139.730126
-0.16,17,139.764827
-0.15,16,139.796871
-0.09,10,139.81693
-0.11,12,139.839782
-0.1,11,139.861121
-0.55,6,139.873132
-0.11,12,139.896118
-0.54,5,139.905902
-0.2,21,139.949214
-0.03,4,139.957347
-0.12,13,139.986127
-0.18,19,140.864154
-0.12,13,140.888981
-0.07,8,140.903746
-0.12,13,140.932947
-0.13,14,140.961093
-0.17,18,140.996165
-0.11,12,141.01939
-0.09,10,141.040468
-0.08,9,141.059033
-0.1,11,141.082854
-0.24,25,141.131557
-0.08,9,141.148766
-0.18,19,141.187706
-0.11,12,141.21732
-0.03,4,141.226355
-0.1,11,141.250649
-0.14,15,141.28049
-0.18,19,141.320196
-0.08,9,141.340739
-0.53,4,141.348744
-0.13,14,141.379338
-0.2,21,141.421799
-0.19,20,141.463156
-0.1,11,141.485386
-0.14,15,141.514598
-0.09,10,141.53509
-0.14,15,141.566736
-0.16,17,141.599543
-0.1,11,141.621543
-0.13,14,141.648486
-0.29,30,141.713475
-0.12,13,141.738518
-0.14,15,141.767608
-0.09,10,141.789046
-0.09,10,141.809581
-0.05,6,141.820445
-0.06,7,141.833202
-0.07,8,141.851831
-0.17,18,141.887818
-0.13,14,141.916339
-0.51,2,141.920022
-0.13,14,141.945634
-0.14,15,141.974376
-0.09,10,141.994194
-0.09,10,142.013713
-0.12,13,142.040286
-0.21,22,142.084442
-0.09,10,142.102819
-0.08,9,142.12045
-0.06,7,142.134814
-0.1,11,142.157491
-0.2,21,142.198994
-0.09,10,142.218325
-0.09,10,142.239056
-0.5,1,142.241871
-0.14,15,142.29505
-0.1,11,142.316678
-0.14,15,142.346355
-0.1,11,142.366339
-0.09,10,142.386245
-0.53,4,142.39404
-0.07,8,142.41029
-0.16,17,142.446695
-0.12,13,142.476421
-0.11,12,142.500191
-0.12,13,142.526314
-0.11,12,142.549893
-0.1,11,142.572884
-0.17,18,142.607124
-0.25,26,142.659608
-0.14,15,142.689795
-0.11,12,142.714361
-0.16,17,142.748501
-0.13,14,142.778369
-0.19,20,142.817631
-0.25,26,142.868612
-0.13,14,142.897151
-0.16,17,142.931241
-0.56,7,143.637503
-0.2,21,143.679813
-0.07,8,143.695229
-0.25,26,143.747691
-0.07,8,143.763343
-0.19,20,143.804349
-0.11,12,143.830957
-0.17,18,143.864858
-0.1,11,143.88737
-0.11,12,143.910413
-0.12,13,143.935924
-0.18,19,143.974091
-0.11,12,143.997478
-0.14,15,144.028123
-0.07,8,144.044347
-0.1,11,144.064582
-0.06,7,144.078767
-0.17,18,144.115505
-0.06,7,144.133018
-0.06,7,144.146849
-0.06,7,144.160135
-0.56,7,144.173943
-0.25,26,144.226076
-0.17,18,144.271964
-0.14,15,144.302557
-0.1,11,144.324704
-0.14,15,144.371042
-0.1,11,144.392649
-0.5,1,144.394752
-0.12,13,144.420518
-0.03,4,144.428595
-0.12,13,144.458586
-0.19,20,144.498073
-0.09,10,144.518477
-0.52,3,144.524687
-0.08,9,144.544217
-0.1,11,144.565488
-0.11,12,144.5901
-0.08,9,144.607411
-0.08,9,144.626024
-0.1,11,144.648254
-0.09,10,144.669545
-0.51,2,144.675359
-0.13,14,144.702038
-0.13,14,144.729881
-0.05,6,144.741839
-0.1,11,144.772823
-0.15,16,144.805155
-0.21,22,144.850535
-0.15,16,144.880636
-0.07,8,144.896072
-0.12,13,144.922143
-0.07,8,144.937821
-0.19,20,144.977823
-0.16,17,145.013407
-0.11,12,145.038201
-0.1,11,145.060363
-0.1,11,145.081052
-0.09,10,145.101521
-0.1,11,145.124675
-0.5,1,145.126777
-0.08,9,145.144495
-0.21,22,145.18686
-0.09,10,145.206179
-0.09,10,145.226976
-0.1,11,145.25097
-0.13,14,145.281498
-0.06,7,145.296955
-0.11,12,145.321516
-0.57,8,145.338105
-0.13,14,145.367844
-0.09,10,145.390048
-0.55,6,145.412164
-0.1,11,145.448022
-0.08,9,145.467896
-0.1,11,145.491186
-0.13,14,145.519375
-0.12,13,145.547511
-0.14,15,145.576278
-0.54,5,145.587207
-0.12,13,145.613412
-0.08,9,145.631338
-0.55,6,145.643459
-0.1,11,145.665739
-0.16,17,145.698972
-0.5,1,145.700963
-0.1,11,145.722982
-0.11,12,145.747545
-0.08,9,146.542668
-0.09,10,146.564217
-0.13,14,146.593335
-0.14,15,146.626723
-0.13,14,146.65652
-0.14,15,146.686349
-0.14,15,146.719383
-0.23,24,146.766289
-0.22,23,146.812819
-0.14,15,146.844333
-0.1,11,146.868023
-0.18,19,146.912222
-0.09,10,146.934369
-0.13,14,146.965089
-0.5,1,146.967479
-0.1,11,146.988859
-0.12,13,147.015374
-0.15,16,147.04926
-0.08,9,147.067059
-0.5,1,147.069244
-0.21,22,147.116606
-0.05,6,147.129403
-0.14,15,147.159172
-0.08,9,147.176366
-0.21,22,147.220075
-0.53,4,147.22795
-0.06,7,147.242137
-0.08,9,147.261208
-0.11,12,147.286842
-0.1,11,147.30765
-0.1,11,147.330949
-0.56,7,147.344401
-0.11,12,147.368325
-0.13,14,147.401323
-0.17,18,147.43665
-0.18,19,147.478673
-0.16,17,147.540357
-0.08,9,147.558892
-0.15,16,147.594014
-0.12,13,147.622957
-0.07,8,147.639077
-0.17,18,147.676877
-0.12,13,147.702988
-0.08,9,147.722624
-0.04,5,147.732505
-0.25,26,147.78466
-0.26,27,147.837293
-0.16,17,147.871451
-0.12,13,147.897629
-0.08,9,147.915104
-0.09,10,147.934218
-0.09,10,147.954671
-0.06,7,147.967962
-0.08,9,147.986373
-0.16,17,148.02078
-0.1,11,148.046591
-0.2,21,148.091805
-0.09,10,148.111514
-0.16,17,148.145509
-0.09,10,148.166313
-0.62,13,148.192853
-0.12,13,148.219349
-0.25,26,148.273964
-0.04,5,148.28347
-0.06,7,148.298823
-0.13,14,148.329235
-0.11,12,148.354015
-0.03,4,148.361666
-0.09,10,148.380112
-0.1,11,148.401098
-0.1,11,148.422073
-0.13,14,148.450073
-0.2,21,148.492469
-0.56,7,148.506913
-0.26,27,148.579649
-0.13,14,148.611933
-0.13,14,148.644798
-0.06,7,148.659444
-0.06,7,148.674775
-0.04,5,148.687088
-0.15,16,149.499697
-0.09,10,149.520742
-0.2,21,149.564543
-0.09,10,149.583794
-0.13,14,149.631866
-0.09,10,149.654105
-0.09,10,149.676335
-0.24,25,149.731295
-0.13,14,149.761152
-0.05,6,149.7754
-0.11,12,149.79994
-0.07,8,149.816155
-0.07,8,149.833843
-0.08,9,149.852115
-0.52,3,149.858122
-0.52,3,149.863835
-0.52,3,149.869886
-0.11,12,149.894681
-0.15,16,149.925929
-0.51,2,149.930199
-0.08,9,149.9482
-0.13,14,149.975064
-0.11,12,149.998597
-0.06,7,150.013282
-0.06,7,150.026927
-0.08,9,150.044901
-0.14,15,150.073634
-0.07,8,150.089159
-0.1,11,150.111967
-0.12,13,150.223338
-0.17,18,150.27958
-0.25,26,150.336263
-0.12,13,150.364548
-0.09,10,150.38665
-0.05,6,150.399051
-0.12,13,150.425808
-0.55,6,150.438345
-0.09,10,150.461001
-0.06,7,150.475809
-0.08,9,150.499002
-0.09,10,150.521354
-0.06,7,150.536107
-0.13,14,150.562881
-0.08,9,150.580971
-0.15,16,150.612353
-0.13,14,150.639798
-0.18,19,150.688023
-0.13,14,150.71826
-0.12,13,150.744306
-0.08,9,150.762772
-0.17,18,150.799927
-0.5,1,150.802088
-0.14,15,150.839437
-0.06,7,150.852819
-0.06,7,150.867095
-0.54,5,150.878548
-0.1,11,150.901213
-0.12,13,150.930655
-0.11,12,150.954566
-0.15,16,150.987871
-0.17,18,151.026049
-0.53,4,151.033632
-0.19,20,151.074698
-0.14,15,151.103534
-0.05,6,151.114883
-0.5,1,151.116949
-0.1,11,151.138783
-0.1,11,151.160142
-0.11,12,151.182784
-0.13,14,151.208413
-0.16,17,151.242089
-0.18,19,151.277961
-0.11,12,151.301239
-0.52,3,151.307316
-0.1,11,151.328052
-0.16,17,151.359922
-0.11,12,151.383005
-0.1,11,151.404152
-0.1,11,151.425072
-0.08,9,151.442185
-0.1,11,151.463964
-0.13,14,151.491264
-0.51,2,151.495289
-0.08,9,151.513813
-0.19,20,151.553923
-0.16,17,151.587084
-0.21,22,151.631145
-0.2,21,151.671414
-0.1,11,151.694438
-0.14,15,152.481453
-0.1,11,152.50376
-0.16,17,152.5374
-0.14,15,152.566375
-0.11,12,152.588879
-0.13,14,152.615165
-0.08,9,152.632381
-0.05,6,152.643752
-0.53,4,152.651089
-0.06,7,152.664479
-0.26,27,152.715306
-0.09,10,152.734435
-0.12,13,152.758509
-0.2,21,152.804907
-0.11,12,152.828939
-0.11,12,152.852976
-0.15,16,152.883958
-0.5,1,152.885778
-0.19,20,152.925066
-0.11,12,152.948665
-0.08,9,152.965842
-0.05,6,152.977766
-0.09,10,152.996765
-0.14,15,153.025649
-0.14,15,153.055545
-0.03,4,153.062866
-0.12,13,153.088073
-0.1,11,153.109213
-0.14,15,153.138808
-0.06,7,153.15228
-0.5,1,153.15427
-0.09,10,153.173071
-0.1,11,153.193921
-0.19,20,153.234647
-0.13,14,153.261394
-0.1,11,153.282741
-0.21,22,153.324318
-0.07,8,153.339798
-0.26,27,153.3904
-0.12,13,153.414953
-0.05,6,153.426188
-0.11,12,153.449555
-0.08,9,153.468027
-0.13,14,153.495386
-0.16,17,153.527187
-0.09,10,153.546563
-0.1,11,153.56648
-0.08,9,153.583859
-0.09,10,153.602713
-0.1,11,153.623177
-0.12,13,153.647097
-0.14,15,153.6756
-0.18,19,153.711688
-0.07,8,153.726898
-0.51,2,153.730769
-0.11,12,153.753394
-0.06,7,153.765869
-0.17,18,153.800175
-0.07,8,153.815681
-0.17,18,153.853086
-0.11,12,153.876152
-0.15,16,153.906615
-0.07,8,153.921732
-0.1,11,153.942519
-0.07,8,153.957237
-0.51,2,153.961236
-0.12,13,153.985219
-0.08,9,154.002224
-0.07,8,154.017259
-0.13,14,154.043522
-0.08,9,154.059937
-0.14,15,154.088057
-0.22,23,154.132343
-0.11,12,154.155101
-0.1,11,154.175559
-0.23,24,154.221074
-0.11,12,154.243763
-0.54,5,154.253517
-0.11,12,154.275693
-0.52,3,154.281527
-0.51,2,154.285429
-0.16,17,154.317297
-0.1,11,154.338588
-0.13,14,154.364969
-0.14,15,154.393322
-0.24,25,154.915178
-0.05,6,154.92702
-0.07,8,154.942204
-0.09,10,154.961608
-0.07,8,154.977042
-0.07,8,154.992366
-0.09,10,155.011461
-0.15,16,155.041277
-0.1,11,155.06165
-0.09,10,155.080353
-0.53,4,155.088048
-0.55,6,155.099061
-0.1,11,155.120261
-0.12,13,155.14454
-0.1,11,155.166163
-0.07,8,155.180886
-0.5,1,155.182724
-0.12,13,155.207382
-0.08,9,155.224192
-0.05,6,155.235466
-0.12,13,155.259745
-0.05,6,155.271614
-0.07,8,155.286712
-0.17,18,155.320432
-0.15,16,155.350155
-0.1,11,155.370264
-0.1,11,155.391346
-0.08,9,155.408448
-0.1,11,155.428541
-0.16,17,155.460517
-0.05,6,155.47205
-0.11,12,155.495316
-0.15,16,155.526827
-0.05,6,155.537977
-0.12,13,155.563081
-0.19,20,155.601516
-0.15,16,155.631052
-0.15,16,155.661661
-0.1,11,155.687231
-0.13,14,155.713766
-0.51,2,155.717521
-0.07,8,155.733151
-0.09,10,155.752301
-0.1,11,155.77332
-0.09,10,155.792608
-0.09,10,155.81192
-0.08,9,155.830288
-0.08,9,155.846598
-0.09,10,155.865102
-0.11,12,155.887522
-0.52,3,155.893281
-0.22,23,155.939335
-0.24,25,155.988966
-0.08,9,156.005727
-0.55,6,156.017594
-0.29,30,156.072488
-0.55,6,156.083533
-0.13,14,156.110354
-0.06,7,156.123541
-0.53,4,156.130957
-0.05,6,156.142911
-0.53,4,156.152123
-0.13,14,156.197244
-0.1,11,156.222268
-0.1,11,156.243662
-0.12,13,156.271695
-0.12,13,156.296035
-0.14,15,156.324638
-0.06,7,156.338982
-0.22,23,156.394171
-0.11,12,156.419835
-0.08,9,156.437481
-0.14,15,156.47072
-0.07,8,156.486074
-0.06,7,156.499431
-0.1,11,156.520411
-0.19,20,156.566859
-0.16,17,156.618424
-0.06,7,156.633457
-0.09,10,156.657222
-0.11,12,156.681884
-0.08,9,156.699811
-0.11,12,156.724622
-0.13,14,156.753909
-0.11,12,156.776713
-0.14,15,156.804894
-0.12,13,156.829107
-0.08,9,156.845578
-0.07,8,156.860975
-0.56,7,156.873537
-0.12,13,156.897615
-0.19,20,156.934507
-0.09,10,157.433822
-0.13,14,157.460547
-0.13,14,157.487834
-0.11,12,157.510721
-0.06,7,157.524046
-0.09,10,157.542876
-0.26,27,157.593067
-0.5,1,157.595111
-0.13,14,157.621154
-0.08,9,157.637926
-0.07,8,157.653231
-0.1,11,157.673327
-0.11,12,157.695527
-0.08,9,157.712658
-0.09,10,157.73126
-0.08,9,157.748719
-0.25,26,157.797068
-0.08,9,157.814325
-0.16,17,157.845747
-0.2,21,157.884828
-0.08,9,157.901242
-0.11,12,157.924239
-0.13,14,157.95061
-0.55,6,157.962257
-0.06,7,157.975257
-0.5,1,157.977077
-0.07,8,157.992123
-0.19,20,158.030031
-0.15,16,158.064628
-0.22,23,158.108747
-0.08,9,158.125933
-0.18,19,158.16215
-0.08,9,158.179336
-0.08,9,158.196462
-0.11,12,158.219763
-0.26,27,158.273496
-0.12,13,158.298156
-0.07,8,158.313849
-0.13,14,158.340061
-0.1,11,158.447998
-0.11,12,158.474195
-0.13,14,158.501453
-0.05,6,158.51285
-0.13,14,158.539512
-0.1,11,158.56
-0.09,10,158.578454
-0.11,12,158.601642
-0.11,12,158.624632
-0.54,5,158.634384
-0.11,12,158.658552
-0.07,8,158.674605
-0.14,15,158.740196
-0.15,16,158.772857
-0.14,15,158.803746
-0.55,6,158.816201
-0.05,6,158.828925
-0.52,3,158.834625
-0.12,13,158.861536
-0.11,12,158.885493
-0.15,16,158.916782
-0.02,3,158.922381
-0.17,18,158.956403
-0.12,13,158.981496
-0.5,1,158.983469
-0.1,11,159.004905
-0.16,17,159.037076
-0.14,15,159.065713
-0.52,3,159.071641
-0.2,21,159.221783
-0.1,11,159.243727
-0.1,11,159.265567
-0.14,15,159.2955
-0.15,16,159.327535
-0.51,2,159.332283
-0.5,1,159.334357
-0.29,30,159.391333
-0.11,12,159.413996
-0.14,15,159.442596
-0.07,8,159.458031
-0.52,3,159.46398
-0.18,19,159.499634
-0.07,8,159.514799
-0.14,15,159.542468
-0.07,8,159.557888
-0.16,17,159.589958
-0.09,10,159.608452
-0.1,11,159.629056
-0.22,23,160.120246
-0.08,9,160.137017
-0.15,16,160.167947
-0.03,4,160.175965
-0.12,13,160.201328
-0.09,10,160.222557
-0.12,13,160.253061
-0.15,16,160.287901
-0.15,16,160.319641
-0.51,2,160.32393
-0.14,15,160.353697
-0.13,14,160.380494
-0.11,12,160.40417
-0.54,5,160.413896
-0.09,10,160.433685
-0.06,7,160.446954
-0.14,15,160.479756
-0.09,10,160.500014
-0.26,27,160.551069
-0.1,11,160.571251
-0.05,6,160.582509
-0.15,16,160.612443
-0.04,5,160.622271
-0.1,11,160.643021
-0.08,9,160.659931
-0.05,6,160.671536
-0.22,23,160.715863
-0.08,9,160.732795
-0.06,7,160.746649
-0.18,19,160.782303
-0.09,10,160.801037
-0.21,22,160.842402
-0.1,11,160.862795
-0.07,8,160.877888
-0.32,33,160.941917
-0.09,10,160.960968
-0.14,15,160.997725
-0.22,23,161.044082
-0.1,11,161.065529
-0.13,14,161.091915
-0.17,18,161.127141
-0.52,3,161.132946
-0.05,6,161.144125
-0.05,6,161.15595
-0.08,9,161.1728
-0.09,10,161.191768
-0.15,16,161.223051
-0.21,22,161.292673
-0.08,9,161.314282
-0.07,8,161.329685
-0.52,3,161.335283
-0.08,9,161.353269
