#{"t_start": 1758581180.9858956, "env_id": "None"}
r,l,t
-0.63,14,124.503168
-0.63,14,124.530316
-0.14,15,124.560287
-0.64,15,124.596748
-0.89,40,124.678976
-0.74,25,124.731675
-0.6,11,124.753103
-0.95,46,124.844599
-0.55,6,124.858503
-0.07,8,124.876228
-0.68,19,124.944129
-0.55,6,124.957507
-0.55,6,124.970007
-0.17,18,125.012136
-0.69,20,125.058949
-0.5,1,125.061044
-0.71,22,125.102809
-0.58,9,125.121928
-0.55,6,125.133886
-0.12,13,125.159242
-0.62,13,125.184526
-0.58,9,125.201672
-0.5,1,125.203951
-0.78,29,125.258943
-0.52,3,125.264856
-0.1,11,125.285175
-0.62,13,125.310844
-0.56,7,125.323914
-0.59,10,125.343536
-0.66,17,125.375742
-0.92,43,125.458071
-0.64,15,125.48603
-0.51,2,125.489745
-0.66,17,125.521537
-0.62,13,125.545673
-0.52,3,125.551302
-0.61,12,125.573189
-0.71,22,125.61411
-0.76,27,125.666176
-0.09,10,125.686758
-0.68,19,125.722512
-0.56,7,125.735534
-0.64,15,125.763087
-0.54,5,125.77229
-0.54,5,125.781753
-0.61,12,125.804637
-0.55,6,125.815899
-0.67,18,125.849548
-0.68,19,125.886165
-0.6,11,125.907415
-0.59,10,125.926284
-0.57,8,125.943124
-0.65,16,125.97826
-0.69,20,126.016473
-0.83,34,126.081249
-0.66,17,126.112969
-0.6,11,126.133262
-0.6,11,126.154576
-0.65,16,126.184352
-0.6,11,126.20494
-0.61,12,126.227177
-0.36,37,126.298065
-0.59,10,126.317348
-0.71,22,126.359336
-0.56,7,126.372536
-0.22,23,126.418694
-0.68,19,126.458033
-0.63,14,126.488528
-0.7,21,126.532132
-0.57,8,126.54927
-0.82,33,126.612273
-0.12,13,126.637185
-0.56,7,126.650696
-0.59,10,126.669898
-0.58,9,126.688043
-0.6,11,126.710207
-0.6,11,126.731753
-0.64,15,126.762282
-0.7,21,126.80339
-0.55,6,126.814858
-0.5,1,126.816728
-0.79,30,126.873478
-0.53,4,126.881191
-0.57,8,126.896111
-0.74,25,126.946537
-0.69,20,126.985073
-0.08,9,127.00577
-0.54,5,127.017941
-0.55,6,127.030317
-0.61,12,127.053177
-0.52,3,127.058864
-0.57,8,127.073846
-0.59,10,127.09297
-0.63,14,127.119415
-0.61,12,127.142241
-0.66,17,127.184177
-0.07,8,127.207099
-0.57,8,127.22457
-0.74,25,127.273681
-0.59,10,127.29238
-0.64,15,127.32051
-0.58,9,127.337606
-0.51,2,127.341329
-0.58,9,127.35946
-0.57,8,127.376161
-0.57,8,127.392376
-0.56,7,127.406386
-0.6,11,127.427979
-0.53,4,127.436226
-0.11,12,127.460389
-0.57,8,127.475191
-0.1,11,127.495681
-0.64,15,127.523932
-0.52,3,127.529452
-0.59,10,127.548465
-0.55,6,127.559812
-0.68,19,127.595219
-0.63,14,127.620778
-0.62,13,127.64628
-0.13,14,127.674257
-1.05,56,127.779011
-0.58,9,127.795614
-0.55,6,127.807633
-0.06,7,128.303672
-0.8,31,128.362213
-0.58,9,128.37929
-0.59,10,128.39846
-0.55,6,128.409595
-0.66,17,128.441855
-0.52,3,128.448154
-0.59,10,128.468938
-0.5,1,128.471041
-0.62,13,128.496919
-0.69,20,128.536843
-0.54,5,128.546243
-0.59,10,128.566304
-0.21,22,128.608891
-0.62,13,128.633985
-0.55,6,128.645692
-0.05,6,128.656969
-0.43,44,128.740658
-0.52,3,128.747593
-0.72,23,128.80092
-0.61,12,128.829521
-0.54,5,128.839604
-0.53,4,128.848228
-0.68,19,128.885103
-0.56,7,128.898376
-0.56,7,128.912359
-0.74,25,128.961226
-0.62,13,128.986852
-0.55,6,128.99836
-0.61,12,129.020865
-0.6,11,129.042892
-0.5,1,129.045039
-0.55,6,129.056699
-0.56,7,129.06972
-0.61,12,129.095712
-0.69,20,129.14133
-0.65,16,129.170901
-0.61,12,129.193911
-0.57,8,129.209013
-0.56,7,129.222337
-0.27,28,129.274908
-0.13,14,129.300971
-0.07,8,129.316264
-0.58,9,129.333385
-0.52,3,129.340003
-0.7,21,129.380609
-0.67,18,129.415395
-0.07,8,129.431152
-0.69,20,129.469255
-0.62,13,129.494208
-0.64,15,129.522052
-0.57,8,129.537152
-0.67,18,129.572423
-0.5,1,129.574309
-0.54,5,129.583799
-0.62,13,129.608014
-0.59,10,129.627925
-0.38,39,129.702951
-0.57,8,129.717805
-0.58,9,129.735055
-0.51,2,129.738776
-0.54,5,129.748719
-0.64,15,129.777584
-0.54,5,129.786985
-0.73,24,129.833527
-0.67,18,129.8694
-0.64,15,129.898591
-0.55,6,129.910447
-0.73,24,129.959068
-0.57,8,129.975826
-0.61,12,129.999754
-0.7,21,130.04048
-0.56,7,130.054456
-0.56,7,130.068462
-0.64,15,130.098204
-0.15,16,130.13202
-0.5,1,130.134468
-0.58,9,130.155888
-0.61,12,130.18053
-0.07,8,130.197166
-0.52,3,130.202986
-0.6,11,130.224092
-0.63,14,130.251776
-0.58,9,130.269329
-0.59,10,130.288741
-0.59,10,130.308686
-0.57,8,130.324314
-0.56,7,130.337418
-0.15,16,130.369896
-0.57,8,130.385779
-0.55,6,130.398204
-0.68,19,130.434463
-0.22,23,130.478313
-0.76,27,130.529669
-0.65,16,130.559551
-0.58,9,130.578108
-0.72,23,130.627176
-0.55,6,130.639654
-0.57,8,130.656106
-0.59,10,130.67542
-0.51,2,130.679613
-0.54,5,130.69068
-0.58,9,130.708523
-0.57,8,130.724214
-0.54,5,130.734041
-0.55,6,130.745643
-0.62,13,130.77285
-0.58,9,130.791189
-0.61,12,130.815209
-0.59,10,130.834694
-0.59,10,130.853446
-0.52,3,130.860043
-0.57,8,130.875699
-0.56,7,130.88889
-0.1,11,130.909891
-0.59,10,130.929427
-0.68,19,130.964843
-0.59,10,130.98462
-0.53,4,130.992417
-0.61,12,131.017151
-0.13,14,131.044436
-0.54,5,131.053689
-0.52,3,131.059987
-0.55,6,131.070929
-0.79,30,131.128539
-0.5,1,131.130725
-0.71,22,131.177837
-0.66,17,131.215649
-0.61,12,131.238832
-0.54,5,131.249609
-0.62,13,131.274526
-0.55,6,131.286158
-0.72,23,131.329794
-0.17,18,131.36396
-0.59,10,131.383023
-0.6,11,131.404084
-0.51,2,131.407759
-0.63,14,131.434055
-0.54,5,131.443288
-0.67,18,131.55422
-0.08,9,131.571308
-0.53,4,131.578633
-0.58,9,131.595788
-0.57,8,131.610182
-0.63,14,131.637846
-0.56,7,131.65132
-0.57,8,131.667829
-0.57,8,131.683274
-0.62,13,131.707936
-0.53,4,131.715035
-0.63,14,131.741547
-0.18,19,131.777647
-0.16,17,131.810158
-0.09,10,131.829406
-0.92,43,131.913481
-0.52,3,131.919726
-0.56,7,131.9344
-0.52,3,131.940044
-0.1,11,131.961431
-0.55,6,131.972804
-0.58,9,131.991113
-0.55,6,132.00453
-0.38,39,132.085559
-0.7,21,132.126472
-0.63,14,132.225274
-0.62,13,132.264074
-0.52,3,132.270387
-0.8,31,132.329232
-0.58,9,132.347156
-0.82,33,132.410486
-0.14,15,132.439047
-0.83,34,133.090046
-0.64,15,133.119952
-0.56,7,133.132969
-0.18,19,133.169621
-0.58,9,133.186502
-0.56,7,133.200284
-0.57,8,133.215289
-0.09,10,133.233922
-0.56,7,133.247127
-0.73,24,133.297673
-0.53,4,133.305773
-0.69,20,133.343753
-1.3,81,133.497757
-0.61,12,133.52008
-0.6,11,133.541215
-0.68,19,133.578305
-0.53,4,133.58658
-0.63,14,133.613299
-0.62,13,133.637978
-0.51,2,133.642009
-0.76,27,133.694288
-0.71,22,133.734293
-0.55,6,133.74658
-0.64,15,133.775184
-0.65,16,133.805824
-0.62,13,133.829894
-0.7,21,133.868723
-0.59,10,133.888063
-0.59,10,133.90827
-0.56,7,133.921867
-0.54,5,133.931722
-0.5,1,133.933607
-0.66,17,133.965524
-0.52,3,133.971607
-0.66,17,134.003971
-0.17,18,134.039521
-0.51,2,134.043308
-0.62,13,134.06891
-0.59,10,134.087478
-0.6,11,134.110759
-0.53,4,134.119512
-0.66,17,134.152503
-0.6,11,134.173861
-0.57,8,134.189968
-0.57,8,134.204896
-0.58,9,134.222444
-0.54,5,134.23227
-0.58,9,134.249399
-0.66,17,134.281372
-0.51,2,134.285178
-0.61,12,134.309096
-0.65,16,134.343811
-0.6,11,134.364401
-0.6,11,134.384989
-0.64,15,134.412897
-0.59,10,134.432437
-1.0,51,134.52961
-0.75,26,134.579154
-0.64,15,134.608191
-0.58,9,134.62594
-0.52,3,134.631978
-0.64,15,134.661143
-0.58,9,134.678584
-0.57,8,134.694807
-0.73,24,134.74024
-0.6,11,134.760676
-0.59,10,134.779266
-0.64,15,134.80773
-0.62,13,134.831239
-0.54,5,134.841091
-0.64,15,134.870474
-0.51,2,134.87427
-0.88,39,134.950423
-0.5,1,134.952468
-0.5,1,134.954546
-0.59,10,134.973795
-0.62,13,134.999111
-0.51,2,135.003038
-0.77,28,135.054924
-0.67,18,135.089167
-0.62,13,135.114262
-0.64,15,135.143076
-0.7,21,135.183049
-0.5,1,135.185146
-0.64,15,135.21359
-0.61,12,135.236288
-0.56,7,135.249864
-0.57,8,135.26532
-0.64,15,135.293641
-0.53,4,135.301661
-0.53,4,135.309313
-0.12,13,135.333521
-0.52,3,135.33975
-0.66,17,135.375102
-0.75,26,135.425199
-0.71,22,135.466807
-0.51,2,135.470997
-0.09,10,135.489749
-0.07,8,135.5048
-0.63,14,135.531846
-0.1,11,135.552396
-0.59,10,135.571586
-0.54,5,135.581504
-0.51,2,135.585593
-0.55,6,135.597055
-0.56,7,135.610255
-0.6,11,135.631749
-0.72,23,135.676982
-0.56,7,135.691871
-0.63,14,135.721955
-0.06,7,135.735708
-0.52,3,135.74172
-0.66,17,135.774834
-0.63,14,135.802411
-0.61,12,135.827333
-0.67,18,135.86112
-0.56,7,135.874587
-0.63,14,135.90143
-0.8,31,135.966786
-0.52,3,135.972431
-0.73,24,136.019901
-0.08,9,136.040135
-0.63,14,136.070326
-0.58,9,136.088226
-0.56,7,136.10262
-0.52,3,136.108118
-0.54,5,136.118512
-0.67,18,136.153965
-0.71,22,136.19477
-0.62,13,136.219742
-0.65,16,136.250324
-0.59,10,136.269481
-0.59,10,136.289407
-0.6,11,136.310657
-0.55,6,136.322769
-0.59,10,136.341551
-0.61,12,136.364709
-0.53,4,136.373205
-0.31,32,136.440615
-0.56,7,136.454696
-0.15,16,136.485634
-1.68,119,136.722654
-0.68,19,136.759917
-0.56,7,136.773418
-0.54,5,136.783794
-0.6,11,136.805872
-0.65,16,136.836727
-0.57,8,136.852034
-0.3,31,136.921685
-0.56,7,136.935326
-0.52,3,136.941153
-0.55,6,136.953605
-0.58,9,136.971911
-0.53,4,136.980102
-0.51,2,136.984581
-0.56,7,137.000493
-0.51,2,137.004657
-0.62,13,137.032616
-0.59,10,137.05162
-0.56,7,137.065251
-0.51,2,137.069201
-0.59,10,137.577275
-0.64,15,137.607038
-0.63,14,137.633538
-0.68,19,137.677051
-0.6,11,137.702907
-0.55,6,137.719293
-0.58,9,137.737038
-0.54,5,137.747169
-0.57,8,137.763375
-0.58,9,137.781207
-0.55,6,137.792429
-0.54,5,137.802654
-0.22,23,137.84867
-0.35,36,137.923279
-0.59,10,137.942403
-0.7,21,137.985235
-0.59,10,138.005208
-0.51,2,138.009843
-0.16,17,138.04375
-0.52,3,138.051157
-0.51,2,138.055333
-0.87,38,138.132697
-0.54,5,138.144323
-0.55,6,138.158603
-0.59,10,138.178698
-0.74,25,138.235005
-0.56,7,138.24956
-0.5,1,138.251728
-0.56,7,138.35275
-0.59,10,138.377092
-0.68,19,138.419833
-0.58,9,138.444544
-0.4,41,138.545414
-0.6,11,138.573018
-0.18,19,138.619644
-0.51,2,138.624974
-0.6,11,138.650161
-0.62,13,138.676047
-0.67,18,138.713003
-0.55,6,138.724612
-0.61,12,138.748485
-0.59,10,138.769165
-0.6,11,138.790156
-0.6,11,138.811411
-0.54,5,138.820911
-0.59,10,138.84047
-0.6,11,138.861615
-0.65,16,138.894904
-0.61,12,138.921035
-0.13,14,138.94729
-0.53,4,138.955473
-0.57,8,138.971249
-0.61,12,138.993944
-0.57,8,139.009538
-0.56,7,139.023007
-0.53,4,139.031807
-1.31,132,139.296688
-0.07,8,139.312808
-0.58,9,139.331349
-0.75,26,139.384279
-0.58,9,139.403351
-0.07,8,139.423642
-0.58,9,139.447203
-0.69,20,139.487753
-0.52,3,139.49367
-0.53,4,139.502132
-0.77,28,139.563755
-0.11,12,139.586823
-0.64,15,139.619245
-0.57,8,139.638294
-0.89,40,139.726166
-0.96,47,139.81934
-0.5,1,139.821374
-0.79,30,139.87962
-0.68,19,139.918921
-0.35,36,140.005691
-0.61,12,140.030766
-0.52,3,140.036985
-0.68,19,140.074744
-0.5,1,140.076847
-0.58,9,140.094323
-0.62,13,140.119753
-0.7,21,140.161904
-0.6,11,140.19948
-0.8,31,140.270525
-0.52,3,140.276474
-0.54,5,140.286996
-0.64,15,140.319767
-0.51,2,140.32382
-0.63,14,140.354591
-0.63,14,140.388872
-0.18,19,140.435055
-0.57,8,140.454641
-0.52,3,140.460911
-0.6,11,140.485187
-0.57,8,140.502897
-0.59,10,140.523519
-0.52,3,140.531057
-0.53,4,140.539586
-0.5,1,140.541891
-0.59,10,140.573085
-0.57,8,140.68633
-0.59,10,140.725573
-0.77,28,140.781846
-0.57,8,140.797826
-0.62,13,140.822133
-0.54,5,140.83165
-0.67,18,140.866545
-0.53,4,140.874241
-0.6,11,140.895561
-0.63,14,140.922734
-0.63,14,140.949986
-0.65,16,140.981038
-0.6,11,141.002214
-0.74,25,141.050492
-0.72,23,141.094833
-0.71,22,141.136372
-0.7,21,141.175823
-0.88,39,141.249205
-0.69,20,141.286318
-0.09,10,141.30562
-0.73,24,141.35131
-0.6,11,141.371659
-0.16,17,141.40326
-0.56,7,141.417015
-0.56,7,141.430435
-0.62,13,141.454484
-0.56,7,141.467989
-0.59,10,141.486833
-0.55,6,141.498383
-0.75,26,141.547276
-0.23,24,141.592221
-0.66,17,141.623785
-0.55,6,141.634999
-0.8,31,141.69927
-0.61,12,141.722654
-0.61,12,141.745896
-0.17,18,141.781214
-0.59,10,141.800841
-0.51,2,141.805612
-0.54,5,141.816777
-0.76,27,141.874447
-0.59,10,141.897315
-0.56,7,141.914124
-0.1,11,141.938801
-0.65,16,141.971848
-0.59,10,141.990718
-0.61,12,142.013248
-0.51,2,142.017261
-0.6,11,142.473212
-0.64,15,142.502507
-0.5,1,142.504364
-0.56,7,142.5174
-0.22,23,142.561545
-0.59,10,142.581572
-0.64,15,142.611107
-0.51,2,142.615319
-0.69,20,142.65373
-0.71,22,142.696994
-0.07,8,142.715106
-0.58,9,142.734378
-0.6,11,142.756933
-0.74,25,142.805009
-0.51,2,142.809525
-0.81,32,142.872989
-0.63,14,142.901301
-0.7,21,142.944461
-0.71,22,142.988408
-0.59,10,143.008448
-0.66,17,143.042819
-0.6,11,143.066953
-0.6,11,143.088702
-0.54,5,143.099195
-0.59,10,143.119488
-0.8,31,143.187191
-0.19,20,143.233721
-0.54,5,143.243224
-0.59,10,143.263462
-0.77,28,143.320429
-0.81,32,143.381841
-0.74,25,143.436304
-0.02,3,143.442818
-0.53,4,143.453118
-0.09,10,143.472539
-0.68,19,143.50923
-0.6,11,143.530589
-0.63,14,143.557192
-0.63,14,143.583888
-0.61,12,143.607569
-0.57,8,143.624633
-0.62,13,143.65348
-0.52,3,143.660167
-0.63,14,143.690869
-0.72,23,143.784835
-0.78,29,143.840786
-0.75,26,143.889725
-0.56,7,143.903048
-0.89,40,143.980678
-0.57,8,143.996316
-0.54,5,144.006485
-0.66,17,144.041291
-0.55,6,144.053969
-0.66,17,144.08814
-0.68,19,144.126399
-0.51,2,144.131362
-0.51,2,144.135877
-0.56,7,144.149516
-0.68,19,144.18786
-0.51,2,144.191854
-0.67,18,144.225526
-0.62,13,144.249725
-0.56,7,144.263734
-0.56,7,144.277451
-0.54,5,144.286845
-0.62,13,144.311376
-0.59,10,144.330293
-0.74,25,144.377459
-0.65,16,144.41651
-0.68,19,144.456348
-0.74,25,144.505924
-0.8,31,144.567183
-0.56,7,144.581126
-0.58,9,144.599275
-0.52,3,144.605421
-0.6,11,144.627219
-0.54,5,144.637232
-0.59,10,144.658206
-0.58,9,144.676945
-0.59,10,144.699665
-0.64,15,144.730154
-0.64,15,144.760352
-0.52,3,144.767434
-0.6,11,144.790611
-1.2,71,144.951637
-0.61,12,144.974896
-0.82,33,145.043438
-0.71,22,145.087907
-0.51,2,145.092091
-0.54,5,145.102861
-0.73,24,145.154348
-0.72,23,145.202541
-0.68,19,145.240215
-0.79,30,145.300322
-0.05,6,145.311532
-0.6,11,145.333972
-0.58,9,145.352712
-0.55,6,145.364812
-0.17,18,145.401071
-0.72,23,145.447246
-0.63,14,145.474608
-0.62,13,145.503453
-0.67,18,145.626448
-0.57,8,145.642518
-0.07,8,145.66038
-0.79,30,145.721099
-0.67,18,145.755944
-0.61,12,145.78115
-0.65,16,145.813573
-0.57,8,145.829177
-0.55,6,145.842133
-0.6,11,145.869475
-0.86,37,145.946681
-0.55,6,145.95891
-0.56,7,145.972608
-0.59,10,145.992053
-0.66,17,146.024637
-0.56,7,146.038124
-0.55,6,146.04997
-0.5,1,146.052166
-0.36,37,146.128354
-0.55,6,146.141723
-0.62,13,146.16893
-0.65,16,146.201143
-0.16,17,146.23486
-0.61,12,146.258208
-0.61,12,146.282009
-0.52,3,146.288202
-0.57,8,146.304267
-0.65,16,146.336058
-0.65,16,146.367968
-0.59,10,146.387691
-0.62,13,146.414821
-0.56,7,146.428066
-0.68,19,146.467583
-0.62,13,146.493823
-0.64,15,146.524638
-0.51,2,146.528754
-0.67,18,146.564464
-0.12,13,146.590417
-0.62,13,146.615927
-0.56,7,146.629176
-0.62,13,146.65608
-0.77,28,146.711889
-0.55,6,146.724569
-0.59,10,146.744764
-0.62,13,147.304013
-0.61,12,147.327533
-0.56,7,147.341599
-0.63,14,147.37089
-0.61,12,147.394839
-0.14,15,147.424315
-0.59,10,147.444089
-0.64,15,147.474946
-0.57,8,147.490233
-0.39,40,147.570904
-0.28,29,147.627834
-0.59,10,147.649133
-0.81,32,147.714772
-0.07,8,147.730932
-0.56,7,147.744734
-0.63,14,147.773877
-0.68,19,147.811965
-0.67,18,147.847726
-0.54,5,147.857115
-0.62,13,147.883459
-0.55,6,147.89507
-0.76,27,147.948196
-0.5,1,147.950697
-0.56,7,147.967783
-0.59,10,147.991515
-0.58,9,148.008772
-0.59,10,148.028583
-0.55,6,148.041468
-0.61,12,148.072387
-0.61,12,148.096381
-0.67,18,148.136502
-0.63,14,148.240676
-0.62,13,148.287571
-0.08,9,148.327576
-0.57,8,148.432206
-0.54,5,148.443816
-0.6,11,148.467497
-0.36,37,148.545141
-0.22,23,148.591864
-0.56,7,148.606408
-0.55,6,148.619399
-0.66,17,148.653086
-0.61,12,148.677616
-0.61,12,148.703007
-0.61,12,148.727942
-0.56,7,148.742302
-0.68,19,148.783616
-0.6,11,148.8053
-0.61,12,148.836454
-0.53,4,148.846913
-0.78,29,148.911712
-0.08,9,148.932772
-0.54,5,148.944005
-1.22,73,149.110905
-0.62,13,149.139532
-0.53,4,149.148023
-0.62,13,149.175634
-0.78,29,149.241913
-0.56,7,149.25506
-0.56,7,149.270389
-0.57,8,149.286421
-0.51,2,149.290366
-0.53,4,149.298399
-0.53,4,149.30594
-0.56,7,149.319939
-0.12,13,149.344313
-0.53,4,149.352213
-0.63,14,149.379591
-0.58,9,149.396278
-0.17,18,149.42996
-0.12,13,149.454575
-0.56,7,149.469584
-0.76,27,149.527593
-0.57,8,149.544285
-0.72,23,149.592192
-0.56,7,149.60714
-0.58,9,149.624711
-0.75,26,149.674042
-0.55,6,149.68587
-0.56,7,149.699091
-0.55,6,149.71059
-0.1,11,149.731807
-0.57,8,149.74797
-0.67,18,149.781289
-0.53,4,149.789149
-0.54,5,149.799326
-0.06,7,149.813094
-0.57,8,149.829132
-0.51,2,149.833447
-0.73,24,149.883423
-0.51,2,149.887503
-0.55,6,149.899786
-0.51,2,149.903656
-0.6,11,149.926958
-0.12,13,149.95354
-0.59,10,149.974007
-0.75,26,150.027299
-0.53,4,150.035796
-0.6,11,150.064862
-0.54,5,150.07569
-0.13,14,150.104671
-0.75,26,150.163134
-0.69,20,150.205163
-0.58,9,150.224468
-0.46,47,150.322002
-0.61,12,150.345303
-0.61,12,150.368038
-0.25,26,150.417849
-0.58,9,150.435627
-0.66,17,150.467944
-0.55,6,150.479761
-0.56,7,150.492652
-0.1,11,150.512982
-0.09,10,150.532811
-0.65,16,150.563937
-0.53,4,150.571403
-0.59,10,150.591066
-0.7,21,150.632386
-0.69,20,150.674044
-0.55,6,150.685645
-0.52,3,150.691218
-0.58,9,150.708397
-0.57,8,150.72385
-0.54,5,150.733348
-0.67,18,150.767428
-0.59,10,150.786442
-0.56,7,150.801067
-0.14,15,150.831636
-0.6,11,150.85271
-0.52,3,150.859129
-0.54,5,150.869482
-0.62,13,150.894476
-0.04,5,150.904135
-0.57,8,150.921016
-1.14,65,151.046133
-0.04,5,151.055669
-0.64,15,151.085829
-0.7,21,151.131199
-0.61,12,151.154301
-0.59,10,151.174613
-0.27,28,151.22732
-0.5,1,151.229189
-0.59,10,151.248253
-0.57,8,151.263106
-0.85,36,151.33201
-0.11,12,151.356088
-0.6,11,151.377069
-0.77,28,151.429331
-0.62,13,151.454297
-0.5,1,151.456165
-0.62,13,151.481265
-0.66,17,151.514205
-0.56,7,151.527696
-0.56,7,151.540337
-0.66,17,151.571985
-0.59,10,151.59121
-0.62,13,151.615822
-0.54,5,151.625376
-0.56,7,151.639463
-0.56,7,151.653075
-0.61,12,152.148621
-0.68,19,152.186666
-0.52,3,152.19285
-0.68,19,152.228769
-0.65,16,152.259799
-0.73,24,152.305257
-0.57,8,152.320681
-0.59,10,152.33971
-0.26,27,152.391609
-0.58,9,152.409615
-0.61,12,152.432877
-0.57,8,152.448556
-0.59,10,152.467663
-0.53,4,152.475237
-0.21,22,152.519694
-0.66,17,152.552021
-0.55,6,152.56375
-0.52,3,152.569305
-0.08,9,152.585898
-0.6,11,152.606855
-0.19,20,152.644065
-0.62,13,152.669569
-0.64,15,152.698389
-0.5,1,152.70034
-0.6,11,152.721766
-0.58,9,152.740835
-1.26,77,152.907624
-0.09,10,152.926467
-0.52,3,152.932405
-0.53,4,152.94024
-0.55,6,152.951592
-0.15,16,152.98251
-0.07,8,152.998071
-0.58,9,153.01455
-0.58,9,153.032061
-0.58,9,153.05
-0.53,4,153.060319
-0.55,6,153.07421
-0.67,18,153.115548
-0.57,8,153.131526
-0.13,14,153.158819
-0.61,12,153.185226
-0.58,9,153.20659
-0.32,33,153.295434
-0.52,3,153.30115
-0.71,22,153.359853
-0.56,7,153.383258
-0.58,9,153.415055
-0.57,8,153.450423
-0.13,14,153.486958
-0.71,22,153.53303
-0.67,18,153.568384
-0.57,8,153.585085
-0.73,24,153.638978
-0.55,6,153.650657
-0.54,5,153.660295
-0.7,21,153.700209
-0.72,23,153.744046
-0.54,5,153.753877
-0.21,22,153.795487
-0.66,17,153.826849
-0.64,15,153.855398
-0.59,10,153.874221
-0.64,15,153.902718
-0.57,8,153.918141
-0.11,12,153.942866
-0.53,4,153.950702
-0.56,7,153.964127
-0.8,31,154.022793
-0.57,8,154.037932
-0.65,16,154.069483
-0.65,16,154.099551
-0.11,12,154.122422
-0.62,13,154.148051
-0.7,21,154.187749
-0.53,4,154.195148
-0.51,2,154.199267
-0.54,5,154.209227
-0.57,8,154.22463
-0.61,12,154.251677
-0.59,10,154.272369
-0.55,6,154.284199
-0.6,11,154.304869
-0.6,11,154.325417
-0.6,11,154.346573
-0.55,6,154.357681
-0.6,11,154.378516
-0.14,15,154.406206
-0.57,8,154.421246
-0.12,13,154.447037
-0.67,18,154.482447
-0.53,4,154.49016
-0.63,14,154.518261
-0.51,2,154.522084
-0.64,15,154.55195
-0.11,12,154.575662
-0.57,8,154.591421
-0.55,6,154.602536
-0.58,9,154.619287
-0.5,1,154.621218
-0.71,22,154.663838
-0.6,11,154.685518
-0.6,11,154.706167
-0.6,11,154.7267
-0.63,14,154.752432
-0.6,11,154.773893
-0.07,8,154.788894
-0.6,11,154.810485
-0.55,6,154.820872
-0.63,14,154.846803
-0.76,27,154.897686
-0.11,12,154.920837
-0.65,16,154.951492
-0.6,11,154.97234
-0.66,17,155.005028
-0.57,8,155.019883
-0.64,15,155.050055
-0.08,9,155.067725
-0.15,16,155.09911
-0.03,4,155.106579
-0.5,1,155.108863
-0.53,4,155.116697
-0.59,10,155.135929
-0.86,37,155.208263
-0.6,11,155.229213
-0.39,40,155.31341
-0.53,4,155.321119
-0.08,9,155.338002
-0.57,8,155.353415
-0.56,7,155.366255
-0.55,6,155.377131
-0.14,15,155.406017
-0.56,7,155.419423
-0.11,12,155.442772
-0.68,19,155.478725
-0.54,5,155.487919
-0.52,3,155.493409
-0.6,11,155.514107
-0.61,12,155.536457
-0.52,3,155.542214
-0.56,7,155.555654
-0.62,13,155.580653
-0.56,7,155.593557
-0.52,3,155.599391
-0.09,10,155.619208
-0.63,14,155.646263
-0.63,14,155.673529
-0.17,18,155.707542
-0.72,23,155.750454
-0.57,8,155.765796
-0.65,16,155.796468
-0.6,11,155.816548
-0.84,35,155.883306
-0.6,11,155.904078
-0.57,8,155.919377
-0.07,8,155.934526
-0.1,11,155.955082
-0.55,6,155.966511
-0.54,5,155.976048
-0.5,1,155.978336
-0.57,8,155.993256
-0.52,3,155.998632
-0.71,22,156.041222
-0.77,28,156.095918
-0.54,5,156.105351
-0.44,45,156.194228
-0.8,31,156.706885
-0.09,10,156.724773
-0.64,15,156.752113
-0.56,7,156.765602
-0.14,15,156.794752
-0.78,29,156.848574
-0.52,3,156.854718
-0.56,7,156.868006
-0.16,17,156.900162
-0.56,7,156.91531
-0.51,2,156.919231
-0.57,8,156.934105
-0.25,26,156.985584
-0.5,1,156.987592
-0.25,26,157.03963
-0.61,12,157.06272
-0.5,1,157.064992
-0.62,13,157.090065
-0.58,9,157.107107
-0.58,9,157.123494
-0.57,8,157.138406
-0.07,8,157.153846
-0.08,9,157.17082
-0.75,26,157.218918
-0.53,4,157.226435
-0.81,82,157.379445
-0.59,10,157.401446
-0.65,16,157.43341
-0.54,5,157.442931
-0.61,12,157.46547
-0.05,6,157.476793
-0.57,8,157.492126
-0.51,2,157.495791
-0.68,19,157.532353
-0.16,17,157.564325
-0.55,6,157.575639
-0.87,38,157.648264
-0.53,4,157.655652
-0.58,9,157.674773
-0.63,14,157.7017
-0.71,22,157.743377
-0.63,14,157.769521
-0.63,14,157.7953
-0.07,8,157.810429
-0.59,10,157.829421
-0.54,5,157.838718
-0.65,16,157.868723
-0.58,9,157.885201
-0.55,6,157.896836
-0.63,14,157.92417
-0.61,12,157.946759
-0.58,9,157.963818
-0.53,4,157.971207
-0.56,7,157.98491
-0.62,13,158.009574
-0.59,10,158.027637
-1.22,73,158.168087
-0.55,6,158.179094
-0.55,6,158.19104
-0.69,20,158.230037
-0.54,5,158.240047
-0.63,14,158.26674
-0.7,21,158.305243
-0.51,2,158.308904
-0.64,15,158.336231
-0.6,11,158.357682
-0.73,24,158.403638
-0.58,9,158.420909
-0.6,11,158.445889
-0.62,13,158.473343
-0.67,18,158.506859
-0.62,13,158.531379
-0.61,12,158.553478
-0.96,47,158.64101
-0.76,27,158.691921
-0.59,10,158.710957
-0.69,20,158.747886
-0.8,31,158.80681
-0.69,20,158.844284
-0.58,9,158.860734
-0.63,14,158.887916
-0.54,5,158.897472
-0.55,6,158.909718
-0.26,27,158.96131
-0.61,12,158.983913
-0.61,12,159.007175
-0.55,6,159.018616
-0.6,11,159.040385
